ora,minuti,secondi,millisecondi,mvmt,thr,motion_index,picco,state,pkt_s,channel,rssi,headcount
23,25,5,935,2.2049,0.1732,12.730370,1,MOTION,61,6,-47,1
23,25,7,674,2.7876,0.1732,16.094688,1,MOTION,59,6,-45,1
23,25,9,417,2.2114,0.1732,12.767898,1,MOTION,58,6,-47,1
23,25,11,154,1.7178,0.1732,9.918014,1,MOTION,58,6,-47,1
23,25,12,901,1.6817,0.1732,9.709584,1,MOTION,57,6,-50,1
23,25,14,537,0.7878,0.1732,4.548499,1,MOTION,59,6,-49,1
23,25,16,273,0.2807,0.1732,1.620670,1,MOTION,58,6,-46,1
23,25,17,912,1.0602,0.1732,6.121247,1,MOTION,59,6,-47,1
23,25,19,665,0.3608,0.1732,2.083141,1,MOTION,57,6,-45,1
23,25,21,497,0.2791,0.1732,1.611432,1,MOTION,55,6,-46,1
23,25,23,238,0.0535,0.1732,0.308891,0,MOTION,57,6,-47,1
23,25,24,801,0.3859,0.1732,2.228060,1,IDLE,60,6,-47,1
23,25,26,507,0.2719,0.1732,1.569861,1,MOTION,60,6,-47,1
23,25,28,162,0.2814,0.1732,1.624711,1,MOTION,58,6,-50,1
23,25,29,995,0.1800,0.1732,1.039261,1,MOTION,57,6,-47,1
23,25,31,561,0.5229,0.1732,3.019053,1,MOTION,60,6,-48,1
23,25,33,375,0.7657,0.1732,4.420901,1,MOTION,60,6,-46,1
23,25,35,220,0.0274,0.1732,0.158199,0,MOTION,52,6,-44,1
23,25,36,858,0.3054,0.1732,1.763279,1,IDLE,60,6,-47,1
23,25,38,497,0.1861,0.1732,1.074480,1,MOTION,60,6,-48,1
23,25,40,135,0.1363,0.1732,0.786952,0,IDLE,60,6,-46,1
23,25,41,978,0.0864,0.1732,0.498845,0,IDLE,57,6,-50,1
23,25,43,617,0.0904,0.1732,0.521940,0,IDLE,58,6,-47,1
23,25,45,255,0.3624,0.1732,2.092379,1,IDLE,61,6,-50,1
23,25,46,798,0.9475,0.1732,5.470554,1,MOTION,61,6,-49,1
23,25,48,533,0.3063,0.1732,1.768476,1,MOTION,61,6,-47,1
23,25,50,274,0.2080,0.1732,1.200924,1,MOTION,57,6,-48,1
23,25,51,911,0.1515,0.1732,0.874711,0,MOTION,60,6,-45,1
23,25,53,494,0.0754,0.1732,0.435335,0,IDLE,60,6,-44,1
23,25,55,91,0.0920,0.1732,0.531178,0,IDLE,62,6,-48,1
23,25,56,827,0.2351,0.1732,1.357390,1,IDLE,59,6,-46,1
23,25,58,361,0.1579,0.1732,0.911663,0,MOTION,65,6,-48,1
23,25,59,993,0.2121,0.1732,1.224596,1,IDLE,60,6,-46,1
23,26,1,742,0.5784,0.1732,3.339492,1,MOTION,57,6,-45,1
23,26,3,386,0.2966,0.1732,1.712471,1,MOTION,58,6,-46,1
23,26,5,144,0.3497,0.1732,2.019053,1,MOTION,56,6,-47,1
23,26,6,866,0.1150,0.1732,0.663972,0,MOTION,64,6,-47,1
23,26,8,501,0.1383,0.1732,0.798499,0,IDLE,58,6,-46,1
23,26,10,242,0.0656,0.1732,0.378753,0,IDLE,57,6,-46,1
23,26,11,982,0.1204,0.1732,0.695150,0,IDLE,57,6,-48,1
23,26,13,621,0.2923,0.1732,1.687644,1,MOTION,60,6,-49,1
23,26,15,158,0.0823,0.1732,0.475173,0,IDLE,65,6,-47,1
23,26,16,826,0.2387,0.1732,1.378176,1,MOTION,56,6,-47,1
23,26,18,540,0.1533,0.1732,0.885104,0,IDLE,61,6,-46,1
23,26,20,278,0.0506,0.1732,0.292148,0,IDLE,57,6,-48,1
23,26,22,18,0.0698,0.1732,0.403002,0,IDLE,57,6,-47,1
23,26,23,555,0.0912,0.1732,0.526559,0,IDLE,66,6,-47,1
23,26,25,296,0.1130,0.1732,0.652425,0,IDLE,56,6,-48,1
23,26,27,35,0.1041,0.1732,0.601039,0,IDLE,55,6,-47,1
23,26,28,777,0.4687,0.1732,2.706120,1,IDLE,61,6,-49,1
23,26,30,417,0.8830,0.1732,5.098152,1,MOTION,60,6,-50,1
23,26,32,54,0.1895,0.1732,1.094111,1,MOTION,61,6,-45,1
23,26,33,697,0.1075,0.1732,0.620670,0,IDLE,63,6,-44,1
23,26,35,433,0.3640,0.1732,2.101617,1,IDLE,55,6,-49,1
23,26,37,173,0.1579,0.1732,0.911663,0,MOTION,57,6,-48,1
23,26,38,917,0.2367,0.1732,1.366628,1,IDLE,57,6,-45,1
23,26,40,350,0.2076,0.1732,1.198614,1,MOTION,68,6,-44,1
23,26,42,90,0.1563,0.1732,0.902425,0,IDLE,58,6,-48,1
23,26,43,831,0.1309,0.1732,0.755774,0,IDLE,57,6,-46,1
23,26,45,471,0.0888,0.1732,0.512702,0,IDLE,60,6,-48,1
23,26,47,211,0.2299,0.1732,1.327367,1,IDLE,57,6,-44,1
23,26,48,746,0.1016,0.1732,0.586605,0,IDLE,64,6,-45,1
23,26,50,488,0.1022,0.1732,0.590069,0,IDLE,56,6,-48,1
23,26,52,233,0.3891,0.1732,2.246536,1,MOTION,58,6,-45,1
23,26,53,970,0.1025,0.1732,0.591801,0,IDLE,58,6,-44,1
23,26,55,601,0.2265,0.1732,1.307737,1,MOTION,59,6,-49,1
23,26,57,348,0.1348,0.1732,0.778291,0,MOTION,58,6,-46,1
23,26,59,91,0.0789,0.1732,0.455543,0,IDLE,58,6,-45,1
23,27,0,830,0.2958,0.1732,1.707852,1,MOTION,56,6,-46,1
23,31,10,802,0.0000,0.1998,0.000000,0,IDLE,0,6,-41,0
23,31,12,546,0.0277,0.1998,0.138639,0,IDLE,55,6,-41,0
23,31,14,183,0.0475,0.1998,0.237738,0,IDLE,60,6,-41,0
23,31,15,924,0.2074,0.1998,1.038038,1,IDLE,57,6,-41,0
23,31,17,665,0.0277,0.1998,0.138639,0,IDLE,57,6,-41,0
23,31,19,235,0.0343,0.1998,0.171672,0,IDLE,63,6,-41,0
23,31,20,653,0.0323,0.1998,0.161662,0,IDLE,66,6,-41,0
23,31,22,375,0.2191,0.1998,1.096597,1,IDLE,60,6,-41,0
23,31,24,115,0.0377,0.1998,0.188689,0,IDLE,58,6,-41,0
23,31,25,650,0.0401,0.1998,0.200701,0,IDLE,61,6,-41,0
23,31,27,496,0.0338,0.1998,0.169169,0,IDLE,57,6,-41,0
23,31,29,134,0.0269,0.1998,0.134635,0,IDLE,60,6,-41,0
23,31,30,875,0.2553,0.1998,1.277778,1,IDLE,56,6,-41,0
23,31,32,416,0.0342,0.1998,0.171171,0,MOTION,62,6,-41,0
23,31,33,869,0.0332,0.1998,0.166166,0,IDLE,68,6,-41,0
23,31,35,506,0.0311,0.1998,0.155656,0,IDLE,64,6,-41,0
23,31,37,326,0.0280,0.1998,0.140140,0,IDLE,54,6,-41,0
23,31,39,170,0.0286,0.1998,0.143143,0,IDLE,57,6,-41,0
23,31,40,912,0.0262,0.1998,0.131131,0,IDLE,55,6,-41,0
23,31,42,652,0.0173,0.1998,0.086587,0,IDLE,56,6,-41,0
23,31,44,386,0.0266,0.1998,0.133133,0,IDLE,57,6,-41,0
23,31,46,132,0.0299,0.1998,0.149650,0,IDLE,58,6,-41,0
23,31,47,771,0.0366,0.1998,0.183183,0,IDLE,60,6,-41,0
23,31,49,297,0.2223,0.1998,1.112613,1,MOTION,68,6,-41,0
23,31,50,947,0.0303,0.1998,0.151652,0,IDLE,58,6,-41,0
23,31,52,482,0.0266,0.1998,0.133133,0,IDLE,64,6,-41,0
23,31,54,320,0.0257,0.1998,0.128629,0,IDLE,54,6,-41,0
23,31,56,69,0.0354,0.1998,0.177177,0,IDLE,56,6,-41,0
23,31,57,602,0.0280,0.1998,0.140140,0,IDLE,64,6,-41,0
23,31,59,241,0.0223,0.1998,0.111612,0,IDLE,61,6,-41,0
23,32,0,776,0.0400,0.1998,0.200200,0,IDLE,64,6,-41,0
23,32,2,518,0.0277,0.1998,0.138639,0,IDLE,56,6,-41,0
23,32,4,360,0.0257,0.1998,0.128629,0,IDLE,55,6,-41,0
23,32,5,897,0.0400,0.1998,0.200200,0,IDLE,63,6,-41,0
23,32,7,541,0.0414,0.1998,0.207207,0,IDLE,58,6,-41,0
23,32,9,299,0.0200,0.1998,0.100100,0,IDLE,60,6,-41,0
23,32,11,17,0.0234,0.1998,0.117117,0,IDLE,57,6,-41,0
23,32,12,663,0.0316,0.1998,0.158158,0,IDLE,57,6,-41,0
23,32,14,391,0.0263,0.1998,0.131632,0,IDLE,60,6,-41,0
23,32,15,933,0.0317,0.1998,0.158659,0,IDLE,65,6,-41,0
23,32,17,776,0.0315,0.1998,0.157658,0,IDLE,54,6,-41,0
23,32,19,312,0.0276,0.1998,0.138138,0,IDLE,60,6,-41,0
23,32,21,52,0.0358,0.1998,0.179179,0,IDLE,57,6,-41,0
23,32,22,611,0.3311,0.1998,1.657157,1,MOTION,63,6,-41,0
23,32,24,323,0.0201,0.1998,0.100601,0,IDLE,61,6,-41,0
23,32,26,71,0.0231,0.1998,0.115616,0,IDLE,57,6,-41,0
23,32,27,709,0.0227,0.1998,0.113614,0,IDLE,57,6,-41,0
23,32,29,343,0.0324,0.1998,0.162162,0,IDLE,64,6,-41,0
23,32,30,987,0.0372,0.1998,0.186186,0,IDLE,62,6,-41,0
23,32,32,421,0.0277,0.1998,0.138639,0,IDLE,68,6,-41,0
23,32,34,162,0.0230,0.1998,0.115115,0,IDLE,57,6,-41,0
23,32,35,902,0.0117,0.1998,0.058559,0,IDLE,60,6,-41,0
23,32,37,542,0.0150,0.1998,0.075075,0,IDLE,58,6,-41,0
23,32,39,282,0.0410,0.1998,0.205205,0,IDLE,60,6,-41,0
23,32,40,830,0.0222,0.1998,0.111111,0,IDLE,58,6,-41,0
23,32,42,573,0.0257,0.1998,0.128629,0,IDLE,57,6,-41,0
23,32,44,396,0.0198,0.1998,0.099099,0,IDLE,57,6,-41,0
23,32,46,39,0.0186,0.1998,0.093093,0,IDLE,60,6,-41,0
23,32,47,679,0.0192,0.1998,0.096096,0,IDLE,61,6,-41,0
23,32,49,309,0.0339,0.1998,0.169670,0,IDLE,61,6,-41,0
23,32,50,957,0.0218,0.1998,0.109109,0,IDLE,60,6,-41,0
23,32,52,614,0.0277,0.1998,0.138639,0,IDLE,57,6,-41,0
23,32,54,367,0.0199,0.1998,0.099600,0,IDLE,57,6,-41,0
23,32,56,78,0.1340,0.1998,0.670671,0,IDLE,61,6,-41,0
23,32,57,714,0.0856,0.1998,0.428428,0,IDLE,61,6,-41,0
23,32,59,556,0.0594,0.1998,0.297297,0,IDLE,57,6,-41,0
23,33,1,20,0.0583,0.1998,0.291792,0,IDLE,61,6,-41,1
23,33,2,835,0.0696,0.1998,0.348348,0,IDLE,58,6,-41,1
23,33,4,370,0.0972,0.1998,0.486486,0,IDLE,61,6,-41,1
23,33,6,9,0.1125,0.1998,0.563063,0,IDLE,64,6,-41,1
23,33,7,853,0.2221,0.1998,1.111612,1,IDLE,53,6,-47,1
23,33,9,538,0.8569,0.1998,4.288789,1,MOTION,58,6,-48,1
23,33,11,335,0.6166,0.1998,3.086086,1,MOTION,56,6,-50,1
23,33,13,177,0.2453,0.1998,1.227728,1,MOTION,55,6,-45,1
23,33,14,917,0.0817,0.1998,0.408909,0,IDLE,57,6,-48,1
23,33,16,661,0.1500,0.1998,0.750751,0,IDLE,57,6,-50,1
23,33,18,502,0.1567,0.1998,0.784284,0,IDLE,54,6,-50,1
23,33,20,244,0.1867,0.1998,0.934434,0,IDLE,57,6,-46,1
23,33,21,781,0.5904,0.1998,2.954955,1,MOTION,63,6,-47,1
23,33,23,520,0.1317,0.1998,0.659159,0,MOTION,60,6,-50,1
23,33,25,56,0.0757,0.1998,0.378879,0,IDLE,58,6,-45,1
23,33,26,617,0.9463,0.1998,4.736236,1,MOTION,63,6,-45,1
23,33,28,256,0.1681,0.1998,0.841341,0,MOTION,60,6,-45,1
23,33,30,74,0.8575,0.1998,4.291792,1,MOTION,58,6,-46,1
23,33,31,817,0.1341,0.1998,0.671171,0,MOTION,57,6,-44,1
23,33,33,454,0.0597,0.1998,0.298799,0,IDLE,61,6,-45,1
23,33,34,887,0.3100,0.1998,1.551552,1,IDLE,65,6,-48,1
23,33,36,631,0.2549,0.1998,1.275776,1,IDLE,60,6,-47,1
23,33,38,369,0.1151,0.1998,0.576076,0,MOTION,58,6,-51,1
23,33,40,110,0.9497,0.1998,4.753253,1,MOTION,56,6,-46,1
23,33,41,850,0.0926,0.1998,0.463463,0,IDLE,56,6,-44,1
23,33,43,593,0.2625,0.1998,1.313814,1,MOTION,58,6,-47,1
23,33,44,948,0.0803,0.1998,0.401902,0,IDLE,68,6,-45,1
23,33,46,666,0.1958,0.1998,0.979980,0,IDLE,61,6,-43,1
23,33,48,304,0.1158,0.1998,0.579580,0,IDLE,61,6,-45,1
23,33,49,942,0.2497,0.1998,1.249750,1,IDLE,60,6,-47,1
23,33,51,684,0.0598,0.1998,0.299299,0,MOTION,58,6,-47,1
23,33,53,217,0.0858,0.1998,0.429429,0,IDLE,64,6,-46,1
23,33,54,961,0.4692,0.1998,2.348348,1,IDLE,57,6,-48,1
23,33,56,501,0.0894,0.1998,0.447447,0,MOTION,61,6,-46,1
23,33,58,138,0.1737,0.1998,0.869369,0,IDLE,61,6,-45,1
23,33,59,874,0.2394,0.1998,1.198198,1,IDLE,59,6,-46,1
23,34,1,512,0.1148,0.1998,0.574575,0,MOTION,61,6,-48,1
23,34,3,357,0.2724,0.1998,1.363363,1,IDLE,55,6,-46,1
23,34,4,995,0.3155,0.1998,1.579079,1,MOTION,61,6,-46,1
23,34,6,567,0.5813,0.1998,2.909409,1,MOTION,59,6,-46,1
23,34,8,296,0.4449,0.1998,2.226727,1,MOTION,57,6,-48,1
23,34,10,13,2.3536,0.1998,11.779780,1,MOTION,60,6,-46,1
23,34,11,644,2.7555,0.1998,13.791291,1,MOTION,60,6,-46,1
23,34,13,313,2.3582,0.1998,11.802803,1,MOTION,57,6,-46,1
23,34,15,134,7.1119,0.1998,35.595095,1,MOTION,57,6,-46,1
23,34,16,874,0.8572,0.1998,4.290290,1,MOTION,57,6,-50,1
23,34,18,512,0.6962,0.1998,3.484484,1,MOTION,60,6,-45,1
23,34,20,252,0.6946,0.1998,3.476476,1,MOTION,58,6,-47,1
23,34,21,818,2.2776,0.1998,11.399399,1,MOTION,59,6,-52,1
23,34,23,632,0.9773,0.1998,4.891391,1,MOTION,57,6,-50,1
23,34,25,372,1.3031,0.1998,6.522022,1,MOTION,57,6,-47,1
23,34,27,125,6.7254,0.1998,33.660661,1,MOTION,60,6,-45,1
23,34,28,969,1.6323,0.1998,8.169670,1,MOTION,57,6,-46,1
23,34,30,495,1.4839,0.1998,7.426927,1,MOTION,57,6,-46,1
23,34,32,236,1.1085,0.1998,5.548048,1,MOTION,58,6,-49,1
23,34,33,804,1.0920,0.1998,5.465465,1,MOTION,60,6,-48,1
23,34,35,511,0.5790,0.1998,2.897898,1,MOTION,62,6,-47,1
23,34,37,251,0.8891,0.1998,4.449950,1,MOTION,56,6,-44,1
23,34,38,704,1.8890,0.1998,9.454454,1,MOTION,65,6,-44,1
23,34,40,529,1.9512,0.1998,9.765766,1,MOTION,58,6,-48,1
23,34,42,373,4.2164,0.1998,21.103103,1,MOTION,53,6,-44,1
23,34,43,927,2.1150,0.1998,10.585586,1,MOTION,60,6,-43,1
23,34,45,549,1.0032,0.1998,5.021021,1,MOTION,64,6,-44,1
23,34,47,85,1.6271,0.1998,8.143644,1,MOTION,65,6,-48,1
23,34,48,926,0.7311,0.1998,3.659159,1,MOTION,54,6,-49,1
23,34,50,565,0.3195,0.1998,1.599099,1,MOTION,60,6,-49,1
23,34,52,306,1.1537,0.1998,5.774274,1,MOTION,57,6,-44,1
23,34,54,150,1.7868,0.1998,8.942943,1,MOTION,54,6,-45,1
23,34,55,602,0.9152,0.1998,4.580581,1,MOTION,64,6,-47,1
23,34,57,428,3.4830,0.1998,17.432432,1,MOTION,58,6,-44,1
23,34,59,65,2.1619,0.1998,10.820320,1,MOTION,61,6,-47,1
23,40,0,651,0.0539,0.0429,1.256410,1,MOTION,57,6,-43,0
23,40,2,392,0.0462,0.0429,1.076923,1,MOTION,54,6,-41,0
23,40,4,49,0.0704,0.0429,1.641026,1,MOTION,60,6,-41,0
23,40,5,771,0.0470,0.0429,1.095571,1,MOTION,57,6,-41,0
23,40,7,330,0.0327,0.0429,0.762238,0,IDLE,61,6,-43,0
23,40,8,775,0.0636,0.0429,1.482517,1,MOTION,69,6,-43,0
23,40,10,582,0.0391,0.0429,0.911422,0,IDLE,57,6,-41,0
23,40,12,325,0.0677,0.0429,1.578089,1,MOTION,59,6,-41,0
23,40,13,860,0.0416,0.0429,0.969697,0,MOTION,62,6,-41,0
23,40,15,397,0.0389,0.0429,0.906760,0,IDLE,63,6,-44,0
23,40,17,137,0.1770,0.0429,4.125874,1,MOTION,58,6,-41,0
23,40,18,980,0.0055,0.0429,0.128205,0,IDLE,54,6,-41,0
23,40,20,516,0.0082,0.0429,0.191142,0,IDLE,63,6,-41,0
23,40,22,257,0.0092,0.0429,0.214452,0,IDLE,57,6,-42,0
23,40,24,11,0.0071,0.0429,0.165501,0,IDLE,57,6,-41,0
23,40,25,573,0.0100,0.0429,0.233100,0,IDLE,61,6,-41,0
23,40,27,379,0.0052,0.0429,0.121212,0,IDLE,57,6,-43,0
23,40,28,849,0.0057,0.0429,0.132867,0,IDLE,64,6,-41,0
23,40,30,758,0.0044,0.0429,0.102564,0,IDLE,55,6,-43,0
23,40,32,396,0.0092,0.0429,0.214452,0,IDLE,60,6,-41,0
23,40,34,34,0.0074,0.0429,0.172494,0,IDLE,60,6,-41,0
23,40,35,674,0.0078,0.0429,0.181818,0,IDLE,62,6,-41,0
23,40,37,315,0.0088,0.0429,0.205128,0,IDLE,57,6,-43,0
23,40,38,847,0.0084,0.0429,0.195804,0,IDLE,65,6,-43,0
23,40,40,588,0.0072,0.0429,0.167832,0,IDLE,59,6,-42,0
23,40,42,331,0.0068,0.0429,0.158508,0,IDLE,57,6,-41,0
23,40,43,970,0.0063,0.0429,0.146853,0,IDLE,58,6,-42,0
23,40,45,504,0.0094,0.0429,0.219114,0,IDLE,68,6,-41,0
23,40,47,243,0.0086,0.0429,0.200466,0,IDLE,58,6,-42,0
23,40,48,996,0.0066,0.0429,0.153846,0,IDLE,57,6,-41,0
23,40,50,624,0.1847,0.0429,4.305361,1,IDLE,60,6,-43,0
23,40,52,262,0.0395,0.0429,0.920746,0,MOTION,60,6,-41,0
23,40,54,26,0.0470,0.0429,1.095571,1,MOTION,57,6,-41,0
23,40,55,575,0.0352,0.0429,0.820513,0,IDLE,61,6,-41,0
23,40,57,383,0.0769,0.0429,1.792541,1,IDLE,58,6,-43,0
23,40,58,836,0.0647,0.0429,1.508159,1,MOTION,64,6,-44,0
23,41,0,556,0.0567,0.0429,1.321678,1,MOTION,61,6,-41,0
23,41,2,298,0.0355,0.0429,0.827506,0,MOTION,56,6,-42,0
23,41,3,938,0.0529,0.0429,1.233100,1,IDLE,62,6,-42,0
23,41,5,576,0.0448,0.0429,1.044289,1,MOTION,60,6,-41,0
23,41,7,213,0.0451,0.0429,1.051282,1,MOTION,61,6,-43,0
23,41,8,992,0.0583,0.0429,1.358974,1,MOTION,57,6,-41,0
23,41,10,529,0.0271,0.0429,0.631702,0,IDLE,61,6,-43,0
23,41,12,232,0.0247,0.0429,0.575758,0,IDLE,62,6,-43,0
23,41,13,973,0.0274,0.0429,0.638695,0,IDLE,59,6,-42,0
23,41,15,612,0.0592,0.0429,1.379953,1,IDLE,57,6,-41,0
23,41,17,149,0.0570,0.0429,1.328671,1,MOTION,65,6,-41,0
23,41,18,788,0.0360,0.0429,0.839161,0,IDLE,60,6,-41,0
23,41,20,425,0.0275,0.0429,0.641026,0,IDLE,61,6,-41,0
23,41,21,992,0.0712,0.0429,1.659674,1,MOTION,60,6,-42,0
23,41,23,702,0.5050,0.0429,11.771562,1,MOTION,61,6,-41,0
23,41,25,262,0.0416,0.0429,0.969697,0,MOTION,61,6,-41,0
23,41,27,183,0.0595,0.0429,1.386946,1,MOTION,56,6,-41,0
23,41,28,650,0.0467,0.0429,1.088578,1,MOTION,61,6,-42,0
23,41,30,256,0.0413,0.0429,0.962704,0,MOTION,62,6,-41,0
23,41,31,894,0.0380,0.0429,0.885781,0,IDLE,63,6,-41,0
23,41,33,636,0.0739,0.0429,1.722611,1,MOTION,58,6,-41,0
23,41,35,275,0.0558,0.0429,1.300699,1,MOTION,60,6,-43,0
23,41,37,116,0.0491,0.0429,1.144522,1,MOTION,55,6,-41,0
23,41,38,755,0.0477,0.0429,1.111888,1,MOTION,60,6,-41,0
23,41,40,417,0.0388,0.0429,0.904429,0,IDLE,59,6,-42,0
23,41,42,236,0.0373,0.0429,0.869464,0,IDLE,55,6,-43,0
23,41,43,681,0.0572,0.0429,1.333333,1,MOTION,64,6,-42,0
23,41,45,309,0.0447,0.0429,1.041958,1,MOTION,64,6,-43,0
23,41,46,742,0.0243,0.0429,0.566434,0,IDLE,66,6,-41,0
23,41,48,587,0.0459,0.0429,1.069930,1,IDLE,57,6,-42,0
23,41,50,122,0.0797,0.0429,1.857809,1,MOTION,63,6,-42,0
23,41,51,966,0.0474,0.0429,1.104895,1,MOTION,54,6,-43,0
23,41,53,526,0.0527,0.0429,1.228438,1,MOTION,60,6,-41,0
23,41,54,973,0.0334,0.0429,0.778555,0,IDLE,69,6,-43,0
23,41,56,601,0.4027,0.0429,9.386946,1,IDLE,61,6,-41,0
23,41,58,323,0.4160,0.0429,9.696970,1,MOTION,58,6,-41,0
23,41,59,777,0.0358,0.0429,0.834499,0,IDLE,68,6,-44,0
23,42,1,493,0.0486,0.0429,1.132867,1,IDLE,58,6,-41,1
23,42,3,129,0.0408,0.0429,0.951049,0,MOTION,64,6,-41,1
23,42,4,970,0.0504,0.0429,1.174825,1,MOTION,54,6,-43,1
23,42,6,712,0.1928,0.0429,4.494172,1,MOTION,57,6,-40,1
23,42,8,249,2.4930,0.0429,58.111888,1,MOTION,64,6,-45,1
23,42,9,990,2.8664,0.0429,66.815851,1,MOTION,57,6,-48,1
23,42,11,539,3.9228,0.0429,91.440559,1,MOTION,60,6,-47,1
23,42,13,297,1.2612,0.0429,29.398601,1,MOTION,56,6,-47,1
23,42,15,8,1.5516,0.0429,36.167832,1,MOTION,60,6,-48,1
23,42,16,747,1.1577,0.0429,26.986014,1,MOTION,57,6,-48,1
23,42,18,593,0.7280,0.0429,16.969697,1,MOTION,55,6,-46,1
23,42,20,126,1.2169,0.0429,28.365967,1,MOTION,63,6,-45,1
23,42,21,867,1.7275,0.0429,40.268065,1,MOTION,58,6,-46,1
23,42,23,506,2.6025,0.0429,60.664336,1,MOTION,59,6,-49,1
23,42,25,144,2.1076,0.0429,49.128205,1,MOTION,62,6,-43,1
23,42,26,885,0.7311,0.0429,17.041958,1,MOTION,56,6,-47,1
23,42,28,336,2.0868,0.0429,48.643357,1,MOTION,66,6,-51,1
23,42,30,87,0.8005,0.0429,18.659674,1,MOTION,57,6,-48,1
23,42,31,904,3.0986,0.0429,72.228438,1,MOTION,60,6,-46,1
23,42,33,440,0.9307,0.0429,21.694639,1,MOTION,61,6,-46,1
23,42,35,180,1.2438,0.0429,28.993007,1,MOTION,58,6,-48,1
23,42,36,819,0.6060,0.0429,14.125874,1,MOTION,63,6,-46,1
23,42,38,561,0.1608,0.0429,3.748252,1,MOTION,54,6,-46,1
23,42,40,302,0.5110,0.0429,11.911422,1,MOTION,57,6,-47,1
23,42,42,43,0.1547,0.0429,3.606061,1,MOTION,57,6,-47,1
23,42,43,580,0.1367,0.0429,3.186480,1,MOTION,61,6,-49,1
23,42,45,113,0.2288,0.0429,5.333333,1,MOTION,69,6,-46,1
23,42,46,700,0.0757,0.0429,1.764569,1,MOTION,60,6,-46,1
23,42,48,493,0.5023,0.0429,11.708625,1,MOTION,56,6,-49,1
23,42,50,237,0.5667,0.0429,13.209790,1,MOTION,58,6,-45,1
23,42,51,873,0.4027,0.0429,9.386946,1,MOTION,60,6,-47,1
23,42,53,514,0.3040,0.0429,7.086247,1,MOTION,61,6,-46,1
23,42,55,149,0.2090,0.0429,4.871795,1,MOTION,60,6,-47,1
23,42,56,890,0.1896,0.0429,4.419580,1,MOTION,57,6,-48,1
23,42,58,464,0.2281,0.0429,5.317016,1,MOTION,60,6,-45,1
23,43,0,271,0.0344,0.0429,0.801865,0,MOTION,57,6,-45,1
23,43,2,112,0.8603,0.0429,20.053613,1,MOTION,54,6,-50,1
23,43,3,853,2.3011,0.0429,53.638695,1,MOTION,57,6,-43,1
23,43,5,419,0.7989,0.0429,18.622378,1,MOTION,60,6,-47,1
23,43,7,132,2.3839,0.0429,55.568765,1,MOTION,61,6,-48,1
23,43,9,77,0.5890,0.0429,13.729604,1,MOTION,54,6,-46,1
23,43,10,716,2.0285,0.0429,47.284382,1,MOTION,59,6,-46,1
23,43,12,289,1.3510,0.0429,31.491841,1,MOTION,57,6,-47,1
23,43,14,29,1.3131,0.0429,30.608392,1,MOTION,61,6,-46,1
23,43,15,653,2.8349,0.0429,66.081585,1,MOTION,57,6,-44,1
23,43,17,372,1.2902,0.0429,30.074592,1,MOTION,60,6,-48,1
23,43,19,10,0.7870,0.0429,18.344988,1,MOTION,58,6,-47,1
23,43,20,735,2.4985,0.0429,58.240093,1,MOTION,59,6,-47,1
23,43,22,596,1.6325,0.0429,38.053613,1,MOTION,54,6,-47,1
23,43,24,224,2.0588,0.0429,47.990676,1,MOTION,60,6,-46,1
23,43,25,974,2.8966,0.0429,67.519814,1,MOTION,58,6,-47,1
23,43,27,611,3.1523,0.0429,73.480186,1,MOTION,60,6,-50,1
23,43,29,148,0.7032,0.0429,16.391608,1,MOTION,64,6,-48,1
23,43,30,993,5.0180,0.0429,116.969697,1,MOTION,55,6,-47,1
23,43,32,629,2.7216,0.0429,63.440559,1,MOTION,63,6,-45,1
23,43,34,172,2.2524,0.0429,52.503497,1,MOTION,58,6,-42,1
23,43,35,723,1.4045,0.0429,32.738928,1,MOTION,64,6,-44,1
23,43,37,362,1.6762,0.0429,39.072261,1,MOTION,60,6,-46,1
23,43,39,81,1.6235,0.0429,37.843823,1,MOTION,61,6,-48,1
23,43,40,822,1.0473,0.0429,24.412587,1,MOTION,57,6,-44,1
23,43,42,565,4.6611,0.0429,108.650350,1,MOTION,57,6,-50,1
23,43,44,16,1.7272,0.0429,40.261072,1,MOTION,65,6,-43,1
23,43,45,627,2.1323,0.0429,49.703963,1,MOTION,64,6,-46,1
23,43,47,480,5.2119,0.0429,121.489510,1,MOTION,55,6,-48,1
23,43,49,117,0.8917,0.0429,20.785548,1,MOTION,57,6,-45,1
23,43,50,858,2.1047,0.0429,49.060606,1,MOTION,60,6,-48,1
23,43,52,598,2.3472,0.0429,54.713287,1,MOTION,56,6,-45,1
23,43,54,339,0.3858,0.0429,8.993007,1,MOTION,58,6,-45,1
23,43,56,82,1.6716,0.0429,38.965035,1,MOTION,58,6,-44,1
23,43,57,617,0.2386,0.0429,5.561772,1,MOTION,63,6,-43,1
23,43,59,256,0.2321,0.0429,5.410256,1,MOTION,61,6,-46,1
23,44,0,997,0.5846,0.0429,13.627040,1,MOTION,58,6,-49,1
20,49,1,332,0.0324,2.8397,0.011410,0,IDLE,47,6,-41,0
20,49,3,178,0.0260,2.8397,0.009156,0,IDLE,53,6,-41,0
20,49,5,228,2.9571,2.8397,1.041342,1,IDLE,48,6,-43,0
20,49,7,170,0.0267,2.8397,0.009402,0,IDLE,52,6,-41,0
20,49,9,13,0.0240,2.8397,0.008452,0,IDLE,53,6,-43,0
20,49,11,62,0.0304,2.8397,0.010705,0,IDLE,48,6,-41,0
